2017-01-17T11:02:43.038;door_failure_1week;1;
2017-02-22T15:22:59.222;door_failure_1week;0;3126016
2017-03-06T16:00:51.008;door_failure_1week;1;
2017-03-14T15:08:53.384;door_failure_1week;0;688082
2017-05-20T10:45:21.664;door_failure_1week;1;
2017-05-27T15:02:29.920;door_failure_1week;0;620228
2017-07-16T07:39:58.135;door_failure_1week;1;
