2017-02-25T07:21:01.785;toilet;1;
2017-02-25T07:24:17.130;toilet;0;195
2017-02-25T09:51:25.221;toilet;1;
2017-02-25T09:56:03.022;toilet;0;277
2017-02-25T13:55:23.294;toilet;1;
2017-02-25T13:58:24.090;toilet;0;180
2017-02-25T16:53:55.152;toilet;1;
2017-02-25T16:57:06.474;toilet;0;191
2017-02-25T20:05:34.096;toilet;1;
2017-02-25T20:10:34.269;toilet;0;300
2017-02-25T23:00:09.078;toilet;1;
2017-02-25T23:03:14.266;toilet;0;185
2017-02-26T06:24:16.414;toilet;1;
2017-02-26T06:30:03.329;toilet;0;346
2017-02-26T06:33:20.798;toilet;1;
2017-02-26T06:33:51.107;toilet;0;30
2017-02-26T06:34:38.468;toilet;1;
2017-02-26T06:35:08.696;toilet;0;30
2017-02-26T07:01:31.670;toilet;1;
2017-02-26T07:02:32.336;toilet;0;60
2017-02-26T09:41:04.635;toilet;1;
2017-02-26T09:41:51.030;toilet;0;46
2017-02-26T09:49:05.829;toilet;1;
2017-02-26T09:54:46.652;toilet;0;340
2017-02-26T10:07:43.179;toilet;1;
2017-02-26T10:08:21.132;toilet;0;37
2017-02-26T11:04:28.510;toilet;1;
2017-02-26T11:06:49.487;toilet;0;140
2017-02-26T11:50:39.016;toilet;1;
2017-02-26T11:53:18.698;toilet;0;159
2017-02-26T16:00:36.544;toilet;1;
2017-02-26T16:03:21.882;toilet;0;165
2017-02-26T16:12:09.355;toilet;1;
2017-02-26T16:13:19.291;toilet;0;69
2017-02-26T16:14:44.181;toilet;1;
2017-02-26T16:15:57.931;toilet;0;73
2017-02-26T18:51:16.503;toilet;1;
2017-02-26T18:56:15.615;toilet;0;299
2017-02-26T19:26:29.831;toilet;1;
2017-02-26T19:27:44.277;toilet;0;74
2017-02-26T22:39:22.832;toilet;1;
2017-02-26T22:40:02.389;toilet;0;39
2017-02-26T22:40:10.913;toilet;1;
2017-02-26T22:44:26.048;toilet;0;255
2017-02-27T02:33:34.769;toilet;1;
2017-02-27T02:37:13.386;toilet;0;218
2017-02-27T07:09:12.695;toilet;1;
2017-02-27T07:11:55.926;toilet;0;163
2017-02-27T07:15:13.789;toilet;1;
2017-02-27T07:16:28.283;toilet;0;74
2017-02-27T08:55:55.836;toilet;1;
2017-02-27T09:02:33.477;toilet;0;397
2017-02-27T10:51:30.297;toilet;1;
2017-02-27T10:52:17.983;toilet;0;47
2017-02-27T13:11:38.721;toilet;1;
2017-02-27T13:12:31.217;toilet;0;52
2017-02-27T13:16:40.566;toilet;1;
2017-02-27T13:19:39.319;toilet;0;178
2017-02-27T17:10:38.188;toilet;1;
2017-02-27T17:13:38.335;toilet;0;180
2017-02-27T19:05:33.833;toilet;1;
2017-02-27T19:08:59.368;toilet;0;205
2017-02-27T20:23:19.567;toilet;1;
2017-02-27T20:26:31.921;toilet;0;192
2017-02-27T23:11:45.300;toilet;1;
2017-02-27T23:14:57.896;toilet;0;192
2017-02-28T04:51:02.527;toilet;1;
2017-02-28T04:56:00.761;toilet;0;298
2017-02-28T07:55:56.697;toilet;1;
2017-02-28T07:58:28.030;toilet;0;151
2017-02-28T11:28:58.838;toilet;1;
2017-02-28T11:33:53.316;toilet;0;294
2017-02-28T16:27:40.101;toilet;1;
2017-02-28T16:30:51.944;toilet;0;191
2017-02-28T17:57:07.606;toilet;1;
2017-02-28T17:58:31.697;toilet;0;84
2017-02-28T20:49:30.627;toilet;1;
2017-02-28T20:50:35.821;toilet;0;65
2017-02-28T20:54:47.408;toilet;1;
2017-02-28T20:55:33.980;toilet;0;46
2017-02-28T22:48:02.930;toilet;1;
2017-02-28T22:51:13.461;toilet;0;190
2017-03-01T05:20:09.081;toilet;1;
2017-03-01T05:29:55.686;toilet;0;586
2017-03-01T05:32:03.215;toilet;1;
2017-03-01T05:32:33.390;toilet;0;30
2017-03-01T07:21:30.203;toilet;1;
2017-03-01T07:25:14.921;toilet;0;224
2017-03-01T09:41:48.584;toilet;1;
2017-03-01T09:47:24.668;toilet;0;336
2017-03-01T17:31:10.100;toilet;1;
2017-03-01T17:36:22.308;toilet;0;312
2017-03-01T19:11:59.573;toilet;1;
2017-03-01T19:16:21.331;toilet;0;261
2017-03-01T23:19:53.205;toilet;1;
2017-03-01T23:26:40.857;toilet;0;407
2017-03-02T04:43:02.740;toilet;1;
2017-03-02T04:48:35.449;toilet;0;332
2017-03-02T07:22:30.066;toilet;1;
2017-03-02T07:27:39.618;toilet;0;309
2017-03-02T08:02:11.049;toilet;1;
2017-03-02T08:02:41.722;toilet;0;30
2017-03-02T08:10:21.057;toilet;1;
2017-03-02T08:11:51.245;toilet;0;90
2017-03-02T08:20:59.476;toilet;1;
2017-03-02T08:22:43.527;toilet;0;104
2017-03-02T08:31:55.989;toilet;1;
2017-03-02T08:32:41.735;toilet;0;45
2017-03-02T09:10:12.711;toilet;1;
2017-03-02T09:10:50.801;toilet;0;38
2017-03-02T09:54:01.594;toilet;1;
2017-03-02T09:57:08.966;toilet;0;187
2017-03-02T10:04:24.376;toilet;1;
2017-03-02T10:05:37.036;toilet;0;72
2017-03-02T11:56:53.090;toilet;1;
2017-03-02T11:59:43.731;toilet;0;170
2017-03-02T19:11:13.685;toilet;1;
2017-03-02T19:12:11.246;toilet;0;57
2017-03-02T19:16:35.032;toilet;1;
2017-03-02T19:17:19.218;toilet;0;44
2017-03-02T19:26:31.178;toilet;1;
2017-03-02T19:29:05.116;toilet;0;153
2017-03-02T21:07:59.374;toilet;1;
2017-03-02T21:11:51.626;toilet;0;232
2017-03-02T23:09:39.812;toilet;1;
2017-03-02T23:13:11.081;toilet;0;211
2017-03-03T07:24:24.657;toilet;1;
2017-03-03T07:30:54.641;toilet;0;389
2017-03-03T10:09:00.060;toilet;1;
2017-03-03T10:09:56.041;toilet;0;55
2017-03-03T10:12:49.223;toilet;1;
2017-03-03T10:16:18.648;toilet;0;209
2017-03-03T10:18:06.170;toilet;1;
2017-03-03T10:18:47.133;toilet;0;40
2017-03-03T18:16:37.381;toilet;1;
2017-03-03T18:22:09.323;toilet;0;331
2017-03-03T21:13:01.374;toilet;1;
2017-03-03T21:16:37.602;toilet;0;216
2017-03-04T00:04:01.690;toilet;1;
2017-03-04T00:07:09.070;toilet;0;187
2017-03-04T05:22:49.482;toilet;1;
2017-03-04T05:28:22.879;toilet;0;333
2017-03-04T05:31:46.218;toilet;1;
2017-03-04T05:32:15.423;toilet;0;29
2017-03-04T08:14:29.314;toilet;1;
2017-03-04T08:19:21.520;toilet;0;292
2017-03-04T10:46:07.232;toilet;1;
2017-03-04T10:50:05.972;toilet;0;238
2017-03-04T16:29:34.610;toilet;1;
2017-03-04T16:30:32.766;toilet;0;58
2017-03-04T16:31:10.048;toilet;1;
2017-03-04T16:32:56.786;toilet;0;106
2017-03-04T16:43:59.663;toilet;1;
2017-03-04T16:44:37.136;toilet;0;37
2017-03-04T16:56:47.044;toilet;1;
2017-03-04T16:58:43.572;toilet;0;116
2017-03-04T17:14:46.876;toilet;1;
2017-03-04T17:15:24.869;toilet;0;37
2017-03-04T17:58:25.182;toilet;1;
2017-03-04T18:01:32.628;toilet;0;187
2017-03-04T18:19:52.644;toilet;1;
2017-03-04T18:22:40.954;toilet;0;168
2017-03-04T21:29:46.649;toilet;1;
2017-03-04T21:30:41.297;toilet;0;54
2017-03-04T21:34:05.702;toilet;1;
2017-03-04T21:35:46.394;toilet;0;100
2017-03-04T23:51:39.851;toilet;1;
2017-03-04T23:55:19.110;toilet;0;219
2017-03-05T07:21:40.977;toilet;1;
2017-03-05T07:29:31.965;toilet;0;470
2017-03-05T10:34:18.084;toilet;1;
2017-03-05T10:37:00.103;toilet;0;162
2017-03-05T12:12:22.325;toilet;1;
2017-03-05T12:14:46.527;toilet;0;144
2017-03-05T15:50:47.933;toilet;1;
2017-03-05T15:54:54.039;toilet;0;246
2017-03-05T20:20:43.855;toilet;1;
2017-03-05T20:21:38.456;toilet;0;54
2017-03-05T20:25:49.005;toilet;1;
2017-03-05T20:27:22.636;toilet;0;93
2017-03-06T00:47:58.165;toilet;1;
2017-03-06T00:52:29.849;toilet;0;271
2017-03-06T00:52:47.262;toilet;1;
2017-03-06T00:53:17.702;toilet;0;30
2017-03-06T06:54:55.773;toilet;1;
2017-03-06T06:55:22.378;toilet;0;26
2017-03-06T07:02:05.560;toilet;1;
2017-03-06T07:02:35.521;toilet;0;29
2017-03-06T07:05:13.592;toilet;1;
2017-03-06T07:05:44.216;toilet;0;30
2017-03-06T09:49:10.841;toilet;1;
2017-03-06T09:49:41.070;toilet;0;30
2017-03-06T09:51:09.499;toilet;1;
2017-03-06T09:52:17.357;toilet;0;67
2017-03-06T09:55:23.464;toilet;1;
2017-03-06T09:55:53.998;toilet;0;30
2017-03-06T10:31:22.992;toilet;1;
2017-03-06T10:32:24.785;toilet;0;61
2017-03-06T17:08:26.380;toilet;1;
2017-03-06T17:11:55.722;toilet;0;209
2017-03-06T20:26:51.634;toilet;1;
2017-03-06T20:29:51.139;toilet;0;179
2017-03-06T23:37:45.484;toilet;1;
2017-03-06T23:41:00.790;toilet;0;195
2017-03-07T05:48:21.401;toilet;1;
2017-03-07T05:54:11.684;toilet;0;350
2017-03-07T09:38:07.792;toilet;1;
2017-03-07T09:45:03.411;toilet;0;415
2017-03-07T19:18:50.046;toilet;1;
2017-03-07T19:25:16.796;toilet;0;386
2017-03-07T20:24:51.953;toilet;1;
2017-03-07T20:25:36.023;toilet;0;44
2017-03-07T22:59:49.215;toilet;1;
2017-03-07T23:02:22.224;toilet;0;153
2017-03-08T06:16:23.604;toilet;1;
2017-03-08T06:22:53.449;toilet;0;389
2017-03-08T08:32:36.886;toilet;1;
2017-03-08T08:33:07.152;toilet;0;30
2017-03-08T08:37:58.737;toilet;1;
2017-03-08T08:38:43.332;toilet;0;44
2017-03-08T13:16:46.002;toilet;1;
2017-03-08T13:19:32.260;toilet;0;166
2017-03-08T19:18:29.096;toilet;1;
2017-03-08T19:23:57.502;toilet;0;328
2017-03-08T19:27:07.124;toilet;1;
2017-03-08T19:27:36.207;toilet;0;29
2017-03-08T21:59:11.295;toilet;1;
2017-03-08T22:02:13.220;toilet;0;181
2017-03-09T02:24:21.889;toilet;1;
2017-03-09T02:31:27.798;toilet;0;425
2017-03-09T06:05:32.546;toilet;1;
2017-03-09T06:09:27.197;toilet;0;234
2017-03-09T07:53:55.007;toilet;1;
2017-03-09T07:56:13.046;toilet;0;138
2017-03-09T07:59:30.429;toilet;1;
2017-03-09T08:01:30.243;toilet;0;119
2017-03-09T09:57:59.561;toilet;1;
2017-03-09T10:01:47.897;toilet;0;228
2017-03-09T11:16:31.337;toilet;1;
2017-03-09T11:17:19.599;toilet;0;48
2017-03-09T16:15:00.603;toilet;1;
2017-03-09T16:16:27.422;toilet;0;86
2017-03-09T16:23:35.486;toilet;1;
2017-03-09T16:26:57.057;toilet;0;201
2017-03-09T18:47:39.705;toilet;1;
2017-03-09T18:51:01.812;toilet;0;202
2017-03-09T22:33:36.924;toilet;1;
2017-03-09T22:38:28.580;toilet;0;291
2017-03-09T22:49:15.905;toilet;1;
2017-03-09T22:50:17.195;toilet;0;61
2017-03-10T06:53:53.341;toilet;1;
2017-03-10T06:58:14.774;toilet;0;261
2017-03-10T09:00:55.364;toilet;1;
2017-03-10T09:08:14.347;toilet;0;438
2017-03-10T10:26:37.842;toilet;1;
2017-03-10T10:29:45.486;toilet;0;187
2017-03-10T12:52:27.309;toilet;1;
2017-03-10T12:57:15.312;toilet;0;288
2017-03-10T14:05:23.829;toilet;1;
2017-03-10T14:08:25.125;toilet;0;181
2017-03-10T18:57:02.891;toilet;1;
2017-03-10T19:01:48.790;toilet;0;285
2017-03-10T20:34:20.067;toilet;1;
2017-03-10T20:35:33.366;toilet;0;73
2017-03-10T23:38:25.152;toilet;1;
2017-03-10T23:41:32.838;toilet;0;187
2017-03-11T05:58:12.198;toilet;1;
2017-03-11T06:05:07.813;toilet;0;415
2017-03-11T06:07:07.639;toilet;1;
2017-03-11T06:07:38.416;toilet;0;30
2017-03-11T06:29:32.214;toilet;1;
2017-03-11T06:30:33.266;toilet;0;61
2017-03-11T10:23:17.443;toilet;1;
2017-03-11T10:26:11.801;toilet;0;174
2017-03-11T10:47:19.432;toilet;1;
2017-03-11T10:50:55.780;toilet;0;216
2017-03-11T12:19:00.355;toilet;1;
2017-03-11T12:20:31.992;toilet;0;91
2017-03-11T19:28:44.470;toilet;1;
2017-03-11T19:32:21.533;toilet;0;217
2017-03-11T22:55:57.365;toilet;1;
2017-03-11T22:58:47.035;toilet;0;169
2017-03-12T03:09:17.748;toilet;1;
2017-03-12T03:20:14.616;toilet;0;656
2017-03-12T03:22:21.044;toilet;1;
2017-03-12T03:22:51.327;toilet;0;30
2017-03-12T07:39:11.963;toilet;1;
2017-03-12T07:41:06.780;toilet;0;114
2017-03-12T07:44:37.053;toilet;1;
2017-03-12T07:45:07.368;toilet;0;30
2017-03-12T10:21:35.576;toilet;1;
2017-03-12T10:26:41.778;toilet;0;306
2017-03-12T11:50:56.826;toilet;1;
2017-03-12T11:52:49.796;toilet;0;112
2017-03-12T12:04:41.552;toilet;1;
2017-03-12T12:07:00.745;toilet;0;139
2017-03-12T17:15:48.457;toilet;1;
2017-03-12T17:18:58.726;toilet;0;190
2017-03-12T20:22:25.904;toilet;1;
2017-03-12T20:26:36.981;toilet;0;251
2017-03-13T03:12:11.533;toilet;1;
2017-03-13T03:16:36.821;toilet;0;265
2017-03-13T06:13:00.842;toilet;1;
2017-03-13T06:17:45.928;toilet;0;285
2017-03-13T06:19:02.517;toilet;1;
2017-03-13T06:19:32.597;toilet;0;30
2017-03-13T09:08:40.666;toilet;1;
2017-03-13T09:12:49.878;toilet;0;249
2017-03-13T17:04:52.528;toilet;1;
2017-03-13T17:07:50.626;toilet;0;178
2017-03-13T20:49:11.085;toilet;1;
2017-03-13T20:52:22.076;toilet;0;190
2017-03-13T23:17:11.915;toilet;1;
2017-03-13T23:20:17.131;toilet;0;185
2017-03-14T04:22:42.836;toilet;1;
2017-03-14T04:25:57.420;toilet;0;194
2017-03-14T08:29:19.558;toilet;1;
2017-03-14T08:31:27.085;toilet;0;127
2017-03-14T08:51:05.333;toilet;1;
2017-03-14T08:51:55.757;toilet;0;50
2017-03-14T09:09:36.033;toilet;1;
2017-03-14T09:10:18.746;toilet;0;42
2017-03-14T09:21:53.780;toilet;1;
2017-03-14T09:23:21.492;toilet;0;87
2017-03-14T09:59:18.957;toilet;1;
2017-03-14T10:05:19.895;toilet;0;360
2017-03-14T10:43:36.421;toilet;1;
2017-03-14T10:44:17.762;toilet;0;41
2017-03-14T16:50:02.078;toilet;1;
2017-03-14T16:52:12.133;toilet;0;130
2017-03-14T16:57:35.314;toilet;1;
2017-03-14T16:58:15.992;toilet;0;40
2017-03-14T18:50:45.056;toilet;1;
2017-03-14T18:54:06.054;toilet;0;200
2017-03-14T21:43:15.442;toilet;1;
2017-03-14T21:45:59.557;toilet;0;164
2017-03-15T01:59:26.137;toilet;1;
2017-03-15T02:02:51.279;toilet;0;205
2017-03-15T05:56:44.954;toilet;1;
2017-03-15T06:01:50.011;toilet;0;305
2017-03-15T07:18:47.474;toilet;1;
2017-03-15T07:21:57.893;toilet;0;190
2017-03-15T07:30:53.465;toilet;1;
2017-03-15T07:31:23.739;toilet;0;30
2017-03-15T13:34:58.414;toilet;1;
2017-03-15T13:38:03.224;toilet;0;184
2017-03-15T17:35:18.016;toilet;1;
2017-03-15T17:40:14.792;toilet;0;296
2017-03-15T22:52:32.850;toilet;1;
2017-03-15T22:55:40.183;toilet;0;187
2017-03-16T06:16:02.487;toilet;1;
2017-03-16T06:20:25.824;toilet;0;263
2017-03-16T06:27:03.073;toilet;1;
2017-03-16T06:27:56.685;toilet;0;53
2017-03-16T07:46:56.235;toilet;1;
2017-03-16T07:47:38.488;toilet;0;42
2017-03-16T08:22:58.153;toilet;1;
2017-03-16T08:23:28.813;toilet;0;30
2017-03-16T08:24:54.263;toilet;1;
2017-03-16T08:26:08.388;toilet;0;74
2017-03-16T08:38:55.035;toilet;1;
2017-03-16T08:39:25.375;toilet;0;30
2017-03-16T08:48:19.859;toilet;1;
2017-03-16T08:48:56.436;toilet;0;36
2017-03-16T09:08:59.198;toilet;1;
2017-03-16T09:09:37.779;toilet;0;38
2017-03-16T09:09:44.123;toilet;1;
2017-03-16T09:11:28.480;toilet;0;104
2017-03-16T13:13:18.925;toilet;1;
2017-03-16T13:17:12.088;toilet;0;233
2017-03-16T16:17:11.794;toilet;1;
2017-03-16T16:19:43.450;toilet;0;151
2017-03-16T19:44:23.597;toilet;1;
2017-03-16T19:46:50.595;toilet;0;146
2017-03-16T19:51:50.736;toilet;1;
2017-03-16T19:52:40.363;toilet;0;49
2017-03-16T22:39:07.435;toilet;1;
2017-03-16T22:41:52.712;toilet;0;165
2017-03-17T04:11:05.852;toilet;1;
2017-03-17T04:16:09.011;toilet;0;303
2017-03-17T04:17:24.334;toilet;1;
2017-03-17T04:17:54.789;toilet;0;30
2017-03-17T07:34:19.257;toilet;1;
2017-03-17T07:37:05.383;toilet;0;166
2017-03-17T08:45:37.810;toilet;1;
2017-03-17T08:51:25.395;toilet;0;347
2017-03-17T09:51:52.442;toilet;1;
2017-03-17T09:54:44.627;toilet;0;172
2017-03-17T10:31:41.139;toilet;1;
2017-03-17T10:32:31.055;toilet;0;49
2017-03-17T19:34:23.534;toilet;1;
2017-03-17T19:38:49.144;toilet;0;265
2017-03-17T23:01:33.409;toilet;1;
2017-03-17T23:05:29.071;toilet;0;235
2017-03-18T05:15:10.006;toilet;1;
2017-03-18T05:19:11.047;toilet;0;241
2017-03-18T05:20:30.293;toilet;1;
2017-03-18T05:21:00.637;toilet;0;30
2017-03-18T09:08:43.055;toilet;1;
2017-03-18T09:14:34.405;toilet;0;351
2017-03-18T11:39:18.602;toilet;1;
2017-03-18T11:41:45.266;toilet;0;146
2017-03-18T19:18:15.535;toilet;1;
2017-03-18T19:22:41.536;toilet;0;266
2017-03-18T19:31:06.993;toilet;1;
2017-03-18T19:31:58.867;toilet;0;51
2017-03-18T23:58:21.872;toilet;1;
2017-03-19T00:01:07.286;toilet;0;165
2017-03-19T05:53:34.878;toilet;1;
2017-03-19T06:00:26.681;toilet;0;411
2017-03-19T08:31:35.992;toilet;1;
2017-03-19T08:34:37.581;toilet;0;181
2017-03-19T10:45:41.160;toilet;1;
2017-03-19T10:53:03.760;toilet;0;442
2017-03-19T12:03:58.394;toilet;1;
2017-03-19T12:11:21.109;toilet;0;442
2017-03-19T15:59:31.834;toilet;1;
2017-03-19T16:01:56.392;toilet;0;144
2017-03-19T17:26:18.637;toilet;1;
2017-03-19T17:29:58.767;toilet;0;220
2017-03-19T19:32:16.642;toilet;1;
2017-03-19T19:38:04.908;toilet;0;348
2017-03-19T22:40:44.464;toilet;1;
2017-03-19T22:43:35.334;toilet;0;170
2017-03-20T04:42:01.077;toilet;1;
2017-03-20T04:49:13.582;toilet;0;432
2017-03-20T04:52:22.155;toilet;1;
2017-03-20T04:52:52.808;toilet;0;30
2017-03-20T04:53:07.957;toilet;1;
2017-03-20T04:53:38.490;toilet;0;30
2017-03-20T07:30:26.935;toilet;1;
2017-03-20T07:34:12.837;toilet;0;225
2017-03-20T10:07:02.618;toilet;1;
2017-03-20T10:10:34.778;toilet;0;212
2017-03-20T11:44:22.699;toilet;1;
2017-03-20T11:48:01.856;toilet;0;219
2017-03-20T16:59:57.353;toilet;1;
2017-03-20T17:04:27.777;toilet;0;270
2017-03-20T18:06:35.204;toilet;1;
2017-03-20T18:09:19.353;toilet;0;164
2017-03-20T19:00:29.477;toilet;1;
2017-03-20T19:02:13.146;toilet;0;103
2017-03-20T22:02:38.615;toilet;1;
2017-03-20T22:05:51.567;toilet;0;192
2017-03-21T02:59:10.516;toilet;1;
2017-03-21T03:03:23.567;toilet;0;253
2017-03-21T03:04:43.183;toilet;1;
2017-03-21T03:05:13.109;toilet;0;29
2017-03-21T06:10:25.903;toilet;1;
2017-03-21T06:15:00.742;toilet;0;274
2017-03-21T07:28:40.218;toilet;1;
2017-03-21T07:29:55.465;toilet;0;75
2017-03-21T08:49:55.131;toilet;1;
2017-03-21T09:00:34.301;toilet;0;639
2017-03-21T10:32:29.918;toilet;1;
2017-03-21T10:35:46.183;toilet;0;196
2017-03-21T13:23:23.699;toilet;1;
2017-03-21T13:26:47.254;toilet;0;203
2017-03-21T14:58:31.448;toilet;1;
2017-03-21T15:02:20.272;toilet;0;228
2017-03-21T18:24:59.732;toilet;1;
2017-03-21T18:27:59.719;toilet;0;179
2017-03-21T20:31:37.567;toilet;1;
2017-03-21T20:44:13.709;toilet;0;756
2017-03-22T00:20:11.808;toilet;1;
2017-03-22T00:28:02.909;toilet;0;471
2017-03-22T00:30:06.874;toilet;1;
2017-03-22T00:30:37.397;toilet;0;30
2017-03-22T07:52:41.479;toilet;1;
2017-03-22T07:56:10.644;toilet;0;209
2017-03-22T07:59:21.281;toilet;1;
2017-03-22T08:01:25.334;toilet;0;124
2017-03-22T14:17:48.241;toilet;1;
2017-03-22T14:18:40.764;toilet;0;52
2017-03-22T17:19:12.851;toilet;1;
2017-03-22T17:20:39.158;toilet;0;86
2017-03-22T17:54:12.104;toilet;1;
2017-03-22T17:59:32.803;toilet;0;320
2017-03-22T19:44:04.488;toilet;1;
2017-03-22T19:47:17.316;toilet;0;192
2017-03-22T20:34:39.958;toilet;1;
2017-03-22T20:38:14.817;toilet;0;214
2017-03-22T20:38:43.590;toilet;1;
2017-03-22T20:40:43.346;toilet;0;119
2017-03-23T00:59:40.374;toilet;1;
2017-03-23T01:03:15.838;toilet;0;215
2017-03-23T07:28:19.808;toilet;1;
2017-03-23T07:36:58.889;toilet;0;519
2017-03-23T10:00:12.415;toilet;1;
2017-03-23T10:04:34.496;toilet;0;262
2017-03-23T17:27:13.786;toilet;1;
2017-03-23T17:33:44.846;toilet;0;391
2017-03-23T20:01:36.489;toilet;1;
2017-03-23T20:08:46.113;toilet;0;429
2017-03-23T22:32:36.116;toilet;1;
2017-03-23T22:37:00.431;toilet;0;264
2017-03-24T02:42:04.720;toilet;1;
2017-03-24T02:52:06.408;toilet;0;601
2017-03-24T06:12:30.303;toilet;1;
2017-03-24T06:18:00.021;toilet;0;329
2017-03-24T06:39:30.236;toilet;1;
2017-03-24T06:40:53.757;toilet;0;83
2017-03-24T10:56:06.666;toilet;1;
2017-03-24T11:00:10.413;toilet;0;243
2017-03-24T12:20:09.747;toilet;1;
2017-03-24T12:21:53.135;toilet;0;103
2017-03-24T16:53:13.835;toilet;1;
2017-03-24T16:54:48.603;toilet;0;94
2017-03-24T17:33:54.336;toilet;1;
2017-03-24T17:37:06.061;toilet;0;191
2017-03-24T22:05:45.861;toilet;1;
2017-03-24T22:11:25.474;toilet;0;339
2017-03-25T03:12:40.645;toilet;1;
2017-03-25T03:21:25.335;toilet;0;524
2017-03-25T07:24:09.967;toilet;1;
2017-03-25T07:35:09.602;toilet;0;659
2017-03-25T07:39:55.959;toilet;1;
2017-03-25T07:41:04.400;toilet;0;68
2017-03-25T10:51:00.704;toilet;1;
2017-03-25T10:59:03.424;toilet;0;482
2017-03-25T15:51:44.911;toilet;1;
2017-03-25T15:52:27.124;toilet;0;42
2017-03-25T16:41:49.908;toilet;1;
2017-03-25T16:46:16.548;toilet;0;266
2017-03-25T19:41:30.716;toilet;1;
2017-03-25T19:44:52.459;toilet;0;201
2017-03-25T19:50:02.718;toilet;1;
2017-03-25T19:50:33.157;toilet;0;30
2017-03-25T21:58:53.636;toilet;1;
2017-03-25T22:01:08.791;toilet;0;135
2017-03-25T22:09:55.230;toilet;1;
2017-03-25T22:10:36.436;toilet;0;41
2017-03-26T04:37:14.178;toilet;1;
2017-03-26T04:44:46.973;toilet;0;452
2017-03-26T04:47:14.786;toilet;1;
2017-03-26T04:47:45.404;toilet;0;30
2017-03-26T07:59:19.885;toilet;1;
2017-03-26T08:07:27.280;toilet;0;487
2017-03-26T16:35:21.813;toilet;1;
2017-03-26T16:38:42.964;toilet;0;201
2017-03-26T19:52:22.336;toilet;1;
2017-03-26T19:54:24.095;toilet;0;121
2017-03-26T19:57:50.419;toilet;1;
2017-03-26T20:01:41.295;toilet;0;230
2017-03-26T22:57:15.089;toilet;1;
2017-03-26T23:01:04.899;toilet;0;229
2017-03-26T23:05:46.942;toilet;1;
2017-03-26T23:06:17.200;toilet;0;30
2017-03-27T00:52:42.589;toilet;1;
2017-03-27T00:54:02.833;toilet;0;80
2017-03-27T00:57:55.643;toilet;1;
2017-03-27T01:00:17.142;toilet;0;141
